Datetime,Text,Username,Tweet Id,compound,neg,neu,pos,compound-sentiment,sentiment
2018-07-22 15:05:13+00:00,"Happy Sunday to all from the beautiful roses at 96th Street!
#cleanair #cleanstreets #flowers #greeningthecity #broadwaymalls #discovernyc #landscape #getoutside #nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights #broadwaymallassociation https://t.co/147D5Lghze",BroadwayMall,1021048524274880517,0.8356,0.0,0.76,0.24,pos,neu
2018-07-13 20:01:11+00:00,"Friday is back again on the Broadway malls! #getoutside and enjoy it!
#friyay #cleanair #cleanstreets #broadwaymalls #photooftheday #landscape #nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights #broadwaymallassociation https://t.co/DySrPOhR29",BroadwayMall,1017861519130972160,0.5837,0.0,0.869,0.131,pos,neu
2018-07-12 00:07:50+00:00,This is huge! CA leads the way in reducing pollution despite a growing population. Thanks to strong policies and political will. #cleanair #AB32 #SB32 https://t.co/bySObSNtlD,smr1218,1017198812010635264,0.806,0.048,0.671,0.281,pos,neu
2018-07-11 19:39:08+00:00,"It's great to just get away to the country.  Sandy soil between my toes, leaves brushing my legs and arms, clean air in my lungs.

#cleanair #countryside #blueberries #blueberry #sand… https://t.co/2YYexPpM63",P1Snowflake,1017131193177911296,0.7783,0.0,0.81,0.19,pos,neu
2018-07-10 17:05:20+00:00,"Luscious and green! Help us keep Broadway looking like this.
#cleanair #cleanstreets #greeningthecity #broadwaymalls #discovernyc #photooftheday #landscape #getoutside #nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights #broadwaymallassociation https://t.co/pMVHVdSjjs",BroadwayMall,1016730099876552705,0.6696,0.0,0.814,0.186,pos,neu
2018-07-10 02:58:29+00:00,“LCV voters is in this fight with all we’ve got!” @T_Sittenfeld reminds the crowd that we must #SaveSCOTUS to protect #cleanair and #cleanwater for all https://t.co/J08GygXYGL,LCVoters,1016516983255420930,-0.1759,0.11,0.803,0.087,neg,neu
2018-07-10 02:36:41+00:00,"We need to raise our voices and speak out. This SCOTUS will effect lives forever.
#SPEAKOUT
#RESIST 
#MYBODY
#HEALTHCARE
#CLEANAIR
#CLEANWATER
#IMPEACHTHEMORON",nomoney65,1016511496447254529,0.0,0.0,1.0,0.0,neu,neu
2018-07-09 19:26:53+00:00,@officialspikelee with the best #pruittbooted video ever #krsone #hiphop #outofhere #pollution #protection #water #cleanair #fixflint #justice #advocacy #children #health #life #epa #coal #dirty #solar #wind #energyefficiency https://t.co/eA4gkpI4QK,GreenKerene,1016403333354082305,0.6908,0.084,0.696,0.22,pos,neu
2018-07-06 13:27:17+00:00,All for greed and the almighty dollar. #cleanenergy #cleanair #cleanwater #Cleantech #StopPipelines #Sustainability #AnimalRights #ProtectChildren #GreenEnergy https://t.co/bZaxKAgRd9,prof_mandia,1015225673336672256,-0.4019,0.144,0.856,0.0,neg,neu
2018-07-04 05:20:45+00:00,@350philly my piece about the dangerous @SEPTAPHILLY Powerplant being proposed in Nicetown #SEPTA #cleanair https://t.co/Ftz00YYqzs,InclusionPhilly,1014378460565950465,-0.4767,0.181,0.819,0.0,neg,neu
2018-07-04 00:12:50+00:00,".@GovernorTomWolf, #ICYMI here’s a little science lesson for you! Climate change is here now. Won’t you protect Pennsylvania for future generations? Our children’s children also deserve #cleanair and #cleanwater that our constitutional rights give them! https://t.co/HYqMzWJiG6",UwchlanSafetyCo,1014300970405257216,0.4912,0.0,0.917,0.083,pos,neu
2018-07-03 20:08:37+00:00,"Your Vote Matters🔥 From The Local Level To Judges On The #SupremeCourt. Your Vote Can Determine If #CleanAir &amp; #CleanWater Is A HumanRight. Your Vote Can Help Protect the 200,000 People Who Die Prematurely From #AirPollution It Starts With You Realizing That You Have Power✊🏾 https://t.co/12s4ALCEj6",EJinAction,1014239509528088577,-0.2263,0.106,0.787,0.107,neg,neu
2018-07-03 12:41:45+00:00,@eilperin @jdawsey1 @brady_dennis @RepublicanAGs This is all very disgusting and needs to be exposed. But what’s worse is that it’s a code orange dirty air day in DC and @EPAScottPruitt is working to allow even more air pollution across the country. #cleanair,EnvAmAnna,1014127053598273538,-0.846,0.226,0.728,0.046,neg,neu
2018-07-03 01:34:01+00:00,And Pennsylvania is ranked 3rd worst state for air quality already! Come on @GovernorTomWolf our state constitution gives us the right to #cleanair! https://t.co/0sIVQbxaWq,UwchlanSafetyCo,1013959009982996480,-0.6892,0.169,0.831,0.0,neg,neu
2018-06-29 19:46:53+00:00,More 🌳 please! #Keystone10MTrees #cleanair #cleanwater #climatechange #ChesapeakeBay https://t.co/dqcj3UB2n7,H20Campbell,1012784490933112832,0.4321,0.0,0.759,0.241,pos,neu
2018-06-29 18:28:30+00:00,"Mix this up for the stinkers in your house. https://t.co/h18aYpksxA ID #5607898
#bathroomspray #healthyhome #healthyliving #cleanair #nomoresmell #poospray #poopspray @ One Drop at a… https://t.co/nM0SoDlkQy",Barbara_Weeks,1012764765033320448,-0.5106,0.158,0.842,0.0,neg,neu
2018-06-27 03:01:13+00:00,"🚗Last car drove out of Central Park tonight 🤸🏼‍♂️🚴🏾🏃🏽‍♀️

👏🏼NICE @PSteely &amp; TY @TransAlt for decades of #persistent #advocacy! #GOODWORK!

#transportationalternatives #transportation #advocacy #lastcar #cleanair #recreation #bikenyc #urbanpark
https://t.co/avz1aJo62m",PortCa,1011806627601833984,0.6016,0.0,0.927,0.073,pos,neu
2018-06-26 15:10:12+00:00,Take a peek at the roses at 96th Street station! #getoutside #cleanair #cleanstreets #flowers #greeningthecity #broadwaymalls #nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights #broadwaymallassociation #inspiredbynature #naturephotography https://t.co/tyVWgC58J1,BroadwayMall,1011627695908761601,0.0,0.0,1.0,0.0,neu,neu
2018-06-25 16:08:21+00:00,"Whether you believe in #ClimateChange or not it’s best to agree that if we focus 100% on having #CleanAir, #CleanWater, #CleanEnergy &amp; eating Healthier Foods we will reduce the #Cancer epidemic. #UnityChangesEverything https://t.co/LzuLCjZw7c",angellight,1011279940870918145,-0.7405,0.193,0.745,0.062,neg,neu
2018-06-20 22:09:44+00:00,Congrats #Chesco! “F” air quality rating. @PennsylvaniaDEP promises us #cleanair. Which legislator is going to step up and help us? https://t.co/6In8ZdmvZM,UwchlanSafetyCo,1009558949484482571,0.8398,0.0,0.667,0.333,pos,neu
2018-06-20 20:33:37+00:00,"On behalf of the 100 member organizations of the #NewJersey Highlands Coalition we congratulate Commissioner McCabe on her appointment to head the @NewJerseyDEP. She will be a champion for #cleanair, #cleanwater and a healthy environment. #yourwateryourfuture",NJHighlanders,1009534759209402370,0.8689,0.0,0.771,0.229,pos,neu
2018-06-20 12:30:56+00:00,"Nice news! An untapped market with great local health benefits, especially for children, and serving as summertime energy storage via #v2g will help reduce peak loads. #cleanair #sustainability https://t.co/ZXImbH3sOM",stevecarrea,1009413288885616640,0.9273,0.0,0.622,0.378,pos,neu
2018-06-19 19:11:39+00:00,Don’t forget change your air conditioner filter every 20 to 30 days @CohenHardware #cleanair,CohenHardware,1009151745212248064,-0.2263,0.128,0.872,0.0,neg,neu
2018-06-19 11:19:44+00:00,"PA is ranked 3rd worst state in the country for air quality. Oil &amp; gas is allowed to continue to pollute, but residents in Bucks Chester, Delaware, Montgomery and Philadelphia counties are recommend to turn up AC thermostat and refuel after dusk? #cleanair https://t.co/T3AXM5PD4y",UwchlanSafetyCo,1009032982370373632,-0.1154,0.096,0.838,0.066,neg,neu
2018-06-18 20:22:10+00:00,Does your vote matter? If You Want #CleanAir &amp; #CleanWater It Does! Check out what @CoryBooker had to say on the @Think100Show on the importance of each individual vote to your community! #Think100 #RespectMyVote @HipHopCaucus #Vote2018  https://t.co/U9kXQhBw19 via @YouTube,EJinAction,1008807100443713536,0.5399,0.0,0.868,0.132,pos,neu
2018-06-16 21:15:32+00:00,"Never forget:
#CleanAir &amp; #CleanWater Is A #HumanRight
A Healthy &amp; Sustainable Planet Is A #HumanRight
You Cannot Live Without All 3!
&amp; We Can’t Win On #ClimateChange Without Authentic Partnerships With #EnvironmentalJustice Communities 
@NatGeoFest @HipHopCaucus #ClimateJustice https://t.co/CHsZQSg6rv",EJinAction,1008095755712770048,0.8155,0.0,0.805,0.195,pos,neu
2018-06-12 11:18:41+00:00,"We have 2 highly toxic compressor stations in our neighboring @upperuwchlan twnshp. PA is 3rd worst state for air quality. @GovernorTomWolf @ @PAHealthDept when will Pennsylvanians get the clean air, land &amp; water we have the right to? #waterislife #cleanair https://t.co/pLKhR74SlG",UwchlanSafetyCo,1006496002289864704,-0.34,0.09,0.852,0.059,neg,neu
2018-06-11 23:49:37+00:00,The world's top 10 battles for #environmentaljustice. Together we can ensure #CleanAir &amp; #CleanWater becomes a #HumanRight for everyone. https://t.co/NE8WqH80yf #science via @CosmosMagazine #PlasticPollution #CoalAsh #KeepItInTheGround #ClimateChange #FoodJustice @HipHopCaucus,EJinAction,1006322592205230081,0.2023,0.079,0.788,0.133,pos,neu
2018-06-09 00:19:15+00:00,"@revbillytalen @riseandresistny @EPA Amen, yes it's about survival (of the earth, humans, and all living things). Clean water, air, and earth are human rights!
#survival #cleanwater #cleanair #pollution #toxicchemicals #savetheearth #humanrights #climatechange #collusion #EPA #earthalujah",PortCa,1005242886458368000,0.69,0.0,0.853,0.147,pos,neu
2018-06-08 19:30:26+00:00,Now that is one beautiful daffodil! #getoutside #springtime #springflowers #inspiredbynature #broadwaymalls #cleanair #cleanstreets #getoutside #greeningthecity #daffodils #landscape #nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights https://t.co/XHvj4mXUN7,BroadwayMall,1005170202374541312,0.636,0.0,0.846,0.154,pos,neu
2018-06-07 20:22:50+00:00,"We can thank protected #openspace for our #cleanair and #water. Stoneleigh is a haven for native plants and #wildlife and it is our responsibility to protect it! #SaveStoneleigh

https://t.co/HyJRIlgQhy",LMConservancy,1004821002625388544,0.807,0.0,0.758,0.242,pos,neu
2018-06-07 16:12:56+00:00,"Pennsylvania will begin enforcing tougher air pollution standards on its booming natural gas industry. Thank you, @GovernorTomWolf, for standing up for our kids and our right to breathe #cleanair. #MomsApprove #CutMethane / Via @mcall 

https://t.co/GKpn5keHle",CleanAirMoms_PA,1004758115055792128,0.6908,0.0,0.827,0.173,pos,neu
2018-06-04 18:51:31+00:00,Doctors tell of patients unseen. For every 1 million Americans without #healthcare thousands will die. #cleanair and #cleanwater now! Health care is a right. #Flint @UniteThePoor @CAIRMI #PoorPeoplesCampaign https://t.co/OO57Yq33AJ,ISNAHQ,1003710860823597056,-0.2481,0.122,0.785,0.093,neg,neu
2018-06-04 18:04:28+00:00,"We are the campaign protecting the #environment, #fighting for #cleanair, standing with indigenous we are the #poorpeoplescampaign #NewJersey",Pauline_RF,1003699019120562183,-0.3612,0.128,0.872,0.0,neg,neu
2018-05-30 13:04:12+00:00,You Can Help Turn the Tide on Plastic. Here’s How. #reducereuserecycle #cleanair #CleanAirStrategy #cleanairnow #cleanwater #GreenEnergy #sustainable #SustainableDevelopment #plasticpollution #PlasticsStrategy #plasticfree https://t.co/uEyFAudfJE via @NatGeoMag,prof_mandia,1001811513336893440,0.4019,0.0,0.895,0.105,pos,neu
2018-05-26 01:41:03+00:00,"@tedlieu @SpeakerRyan @EPAScottPruitt Who will reimburse  us for the cost of cancer treatment thanks to Pruitt's pandering to #polluters?
#cleanwater #cleanair is a human right,",Victoriantaddeo,1000190042755751936,-0.6705,0.229,0.681,0.09,neg,neu
2018-05-24 11:43:39+00:00,@FoxNews @POTUS So what about actually protecting our kids and delivering #cleanair #cleanwater and #GunControlNow @realDonaldTrump,EnvAmAnna,999616918368681984,0.0,0.0,1.0,0.0,neu,neu
2018-05-23 15:11:11+00:00,"Our Service Advisor advised well today... Make sure you don't forget about your #cabinfilter or you could be breathing this in for longer than you care too!

#ksq #ksqpa #chestercounty #carservice #dontforget #carmaintenance #cleanair #dirtyair #cabinair #Kennettsq #kennettsquare https://t.co/ILhyEeCuZm",BavMotorsport,999306757670359040,0.8205,0.0,0.785,0.215,pos,neu
2018-05-22 19:10:01+00:00,Just a little back of the envelope calculations. Not to mention $$$ wasted in fuel costs for truck/bus companies. #cleanair #BreatheLife #bikedc https://t.co/jNiJSJ4rhA,jasonargoargo,999004472700530689,-0.4939,0.127,0.873,0.0,neg,neu
2018-05-18 13:36:17+00:00,"First North Carolina now Iowa! If residents win this one, big pig gonna have to change the model. #pork #SocialJustice #cleanair #cleanwater https://t.co/6lj1x0moNa",KatyKeiffer,997470933593088003,0.6239,0.0,0.843,0.157,pos,neu
2018-05-17 11:03:37+00:00,Is an #EV in ur future? Still not sure? Check out @GabeElsner CEO of @ZEVauto @Wharton informing #dealerships and #consumers about the benefits of #electriccars #bypassthegas #cleanair,dr_tgro,997070124829085696,0.2495,0.066,0.836,0.099,pos,neu
2018-05-12 18:21:13+00:00,@JustinNobel @UwchlanSafetyCo Sup Justin!  @ChescoBigOil @Talk503 #stopETP in #pa #defendwhatyoulove #cleanair #cleanwater #climate #plasticspollutes,smartypantspa,995368313906778112,0.0,0.0,1.0,0.0,neu,neu
2018-05-10 12:32:04+00:00,Get $75 off a #Molekule air purifier with this link: https://t.co/mlV2IzCB5S #cleanair #allergies #biohacking https://t.co/l0Nwo34WyE,aaronmargolis,994555672141365249,0.0,0.0,1.0,0.0,neu,neu
2018-05-10 12:31:22+00:00,Get $75 off a #Molekule air purifier with this link: https://t.co/jhTUXPRC7K #cleanair #allergies #biohacking,bulletproofarch,994555493241835521,0.0,0.0,1.0,0.0,neu,neu
2018-05-10 11:23:47+00:00,"@SenateMajLdr @onahunttoday #LyingMitch rolled back #cleanair &amp; #cleanwater that never held back jobs. #ObamaEconomy took unemployment from 10.9% to 4.9%
#IwantMyTrumpVoteBack #GodForgiveMe!",GmoFree_Pa,994538487192932352,-0.4926,0.132,0.868,0.0,neg,neu
2018-05-07 18:19:25+00:00,"Get your raffle tickets now for BMA’s Spring Gala next week! https://t.co/O0AY2bldks
#nyc #upperwestside #hamiltonheights #westharlem #morningsideheights #washingtonheights #broadwaymallassociation #gala #fundraising #nycgala #cleanair #cleanstreets #charitybenefit #nycnonprofit https://t.co/VPRGlAFwYl",BroadwayMall,993555921329704960,0.0,0.0,1.0,0.0,neu,neu
2018-05-05 14:06:53+00:00,"And we are off! #cleanair #nhv @ New Haven, Connecticut https://t.co/oVsCgQlApR",NewHavenDOT,992767592820609024,0.0,0.0,1.0,0.0,neu,neu
2018-05-05 13:44:11+00:00,The #CleanAir run is getting ready to kick off from Cohan Pavilion in… https://t.co/LHoCf46Rm5,NewHavenDOT,992761881633882112,0.3612,0.0,0.839,0.161,pos,neu
2018-05-03 00:10:14+00:00,"@RepDavidValadao @EmmanuelMacron #CA21 needs the things that actually matter to US, #Healthcare, #CleanAir, Clean #DrinkingWater, #Jobs, taking care of innocent #DACA #Dreamers, the #economy (the real economy, not Trump's fake numbers), #LivingWage, #Education. Reject Trump's agenda, #CA21 people FIRST. #TJCox https://t.co/Eyyd48wmcs",BigBlueWaveUSA,991832266820141057,0.8049,0.054,0.705,0.241,pos,neu
2018-05-01 21:28:21+00:00,Wow!! @CaliforniaEPA won’t back down so easily. #CleanAir has 16 other States as allies too! @AGBecerra https://t.co/FqjCHtXZz4,nagpaltweets,991429141668024321,0.8313,0.0,0.658,0.342,pos,neu
2018-04-29 14:45:14+00:00,"How to mainstream health and air quality to catalyze high-impact, citywide interventions? @jjcastlel will tell the Health Effects Institute Annual Conference about his work and the @CleanAirInst international experience. Wish you a great success Juanjo! #breathelife #cleanair https://t.co/z5AwHFQVtZ",SergioSCleanAir,990602918649827328,0.8955,0.0,0.764,0.236,pos,neu
2018-04-29 03:33:44+00:00,@PhillyGrub Febreeze is killing you #phthalates #CleanAir,DanSimonsSays,990433929093099520,-0.6597,0.423,0.577,0.0,neg,neu
2018-04-26 14:36:20+00:00,.@RevYearwood calling attention to the continued water crisis in communities like Flint. The United States EPA should stand up for equitable protections for #cleanwater and #cleanair. https://t.co/hX0cC17ZYR,SallysKingdom,989513512165740544,0.0516,0.123,0.719,0.159,pos,neu
2018-04-26 02:53:04+00:00,"Upcoming generations will face a world unlike anything we have seen with unpredictable #climatechange impacts, so like @SheltonMP we must fight for a world where our children can breathe #cleanair drink #cleanwater and access healthy food https://t.co/HDAqzKTQnx",GrahamOberly,989336532485099521,0.5173,0.061,0.799,0.14,pos,neu
2018-04-25 22:59:06+00:00,"We're spending this evening in LD16, and in a few minutes we'll hear from @KipBateman, @AsmRoyFreiman &amp; @AndrewZwicker about the importance of #cleanair, #cleanwater and other environmental priorities in New Jersey https://t.co/C4MseujQ7w",NJLCV,989277649586606080,0.3612,0.0,0.925,0.075,pos,neu
2018-04-24 10:39:41+00:00,Great article on how agriculture practices reclaim excess carbon emissions!  Plants remove carbon from the air.  Do your part &amp; start gardening! #green #ediblegarden #vegetables #cleanair #edibledc #DMV #dc #arlington #bethesda #alexandria #eatclean https://t.co/i4QxCCb2Jp,BushelGardens,988729181726019585,0.6892,0.0,0.876,0.124,pos,neu
2018-04-21 22:05:56+00:00,"Earth Day! https://t.co/cgyfH6fhFj

#earthday #earthday2018 #earthday18 #plastic #climate #climatechange #globalwarming #environment #green #greenenergy #cleanenergy #renewable #sustainable #pollution #recycling #cleanair #lessplastic",rtehrani,987814720475422721,0.0,0.0,1.0,0.0,neu,neu
2018-04-20 20:33:14+00:00,"Glad I had the dealer throw in new air filters as part of the #truck deal, just in case. This is what I found when I went to see if the cabin filter needed to be changed. #cleanair #diy #drivewaymechanic https://t.co/VkaSFZOD6e",joeyfish42,987429000954998790,0.4588,0.0,0.93,0.07,pos,neu
2018-04-19 23:53:57+00:00,"Congrats @RepDonnaBullock: “Issues that impact our environment disproportionately impact low income communities &amp; communities of color. I’m continuing this fight for #cleanwater, #cleanair &amp; natural beauty.” #WomeninConservation2018",TTFWatershed,987117127860711424,0.2023,0.15,0.676,0.174,pos,neu
